id,title,description,instructions,author/id,image,history/created,history/modified,history/shared,stats/views,stats/loves,stats/favorites,stats/comments,stats/remixes,remix/parent,remix/root
236853824,Steven's Song! remix (work in progress),Credits: Thanks to asparklekat for the inspiration.,"Click green flag to start.

 I thought it would be easy to do. But it was not. I wanted to be able to clap my hands and get the volume of music to become softer and then something should change but it does not seem to work. I shall stop 
here and revisit when I have more time. Will be back.",158902,https://cdn2.scratch.mit.edu/get_image/project/236853824_480x360.png,2018-07-19T14:40:09.000Z,2018-07-19T16:10:07.000Z,2018-07-19T15:18:13.000Z,8,2,0,0,0,236692482,236692482
236854756,In wonderland day 15,,Click the flag and after say something to start,3602053,https://cdn2.scratch.mit.edu/get_image/project/236854756_480x360.png,2018-07-19T14:50:43.000Z,2018-07-19T17:29:48.000Z,2018-07-19T15:17:51.000Z,16,3,0,0,0,,
236850245,NoiseMeter,"Getting Unstuck-2018, Day 15","Turn on the microphone
Press GreenFlag
Turn on ""on/off switch""
The background depends on the noise level",139209,https://cdn2.scratch.mit.edu/get_image/project/236850245_480x360.png,2018-07-19T14:01:36.000Z,2018-07-19T15:16:47.000Z,2018-07-19T15:16:47.000Z,16,3,2,0,0,,
236845978,Getting Unstuck: Day 15,"Getting Unstuck: Day 15
Challenge: create a project that shows different backgrounds depending on how loud the room is.
Thanks to a project, I don't remember the name of the owner; I made the volume variable but now quite nothing works anymore.
","Are you ready for a new experience? Look and listen!
Turn on the computer microphone.
Click on green flag to start. ",17615581,https://cdn2.scratch.mit.edu/get_image/project/236845978_480x360.png,2018-07-19T13:18:20.000Z,2018-07-22T14:50:10.000Z,2018-07-19T15:28:19.000Z,14,1,1,0,0,,
236858225,my mike isn't working,"My mike isn't working so I cant test it- disaster!!
Thanks Ali - got it sorted finally






",,33472226,https://cdn2.scratch.mit.edu/get_image/project/236858225_480x360.png,2018-07-19T15:27:46.000Z,2018-07-19T21:29:08.000Z,2018-07-19T16:07:00.000Z,8,1,0,0,0,,
236856709,Day 15 - Getting Unstuck,"Remix of my second project for Getting Unstuck - Day 2

Thanks to: @karenb for the code of Chromophobia https://scratch.mit.edu/projects/236675985/

and @JacobAtInnovEd for the idea of sensibility
https://scratch.mit.edu/projects/236759668/
","Just click on the screen and turn up the volume of your music!
Continue clicking for more visual effects.

I would recommend => Ibiza Global Radio
http://ibizaglobalradio.com/player/",26079479,https://cdn2.scratch.mit.edu/get_image/project/236856709_480x360.png,2018-07-19T15:11:55.000Z,2018-07-24T22:18:25.000Z,2018-07-19T16:16:03.000Z,24,4,1,0,0,,
236857373,Unstuck Day 15 - Running Girl,"I had no problem with this project. If I have time, I'd like to add better music. I turned on the volume block, so the viewer can see that the volume is increasing … just in case he or she doesn't recognize it's getting louder.",Click the flag to begin. The volume will increase as Hannah runs through different scenes. ,10715270,https://cdn2.scratch.mit.edu/get_image/project/236857373_480x360.png,2018-07-19T15:19:02.000Z,2018-07-25T12:59:48.000Z,2018-07-19T16:02:06.000Z,7,2,0,0,0,,
236862509,Sound Meter - Getting Unstuck Day 15,"This was a quick first attempt at using ""loudness"". I would like to come back to this project later and toy with changing backgrounds according to ""loudness"" and fine tune the intervals that would be most effective in a classroom.",Click the green button and let the sound meter gauge how much sound you are making.,22156688,https://cdn2.scratch.mit.edu/get_image/project/236862509_480x360.png,2018-07-19T16:11:58.000Z,2018-07-19T16:38:48.000Z,2018-07-19T16:38:48.000Z,15,9,2,0,0,,
236863583,unstuck #15 background noise,,"Spinning speed and background color change depending on the loudness of the room, so sing loudly.",26618044,https://cdn2.scratch.mit.edu/get_image/project/236863583_480x360.png,2018-07-19T16:23:18.000Z,2018-07-22T19:57:34.000Z,2018-07-19T16:41:05.000Z,10,1,0,0,0,,
236862692,Noisy Line drawing,I had this running during a meeting with four people and let the cat draw a line tracking the ebbs and flows of the conversation. ,"As you make noise, the cat will draw a line that changes colors. 

There are different backgrounds that change every time the loudness gets above three. It waits for quiet before changing again the next time it gets loud.",14632339,https://cdn2.scratch.mit.edu/get_image/project/236862692_480x360.png,2018-07-19T16:13:55.000Z,2018-07-19T16:55:35.000Z,2018-07-19T16:45:37.000Z,8,2,0,0,0,,
236846789,day 15,thanks to @karenb*,"press green flag ,and make some noise .",34188789,https://cdn2.scratch.mit.edu/get_image/project/236846789_480x360.png,2018-07-19T13:27:06.000Z,2018-07-19T17:10:17.000Z,2018-07-19T15:20:03.000Z,18,12,1,0,0,,
236866115,Noise = Scratch Stamps! (Getting Unstuck #15),"Getting Unstuck #15 - ""Create a project that shows different backgrounds depending on how loud the room is.""

I had no idea Scratch could interact with a laptop's microphone! This is fairly basic as I had limited time but it's a fun interaction.  

Potential improvements:
- don't stamp if loudness 0.
- stamp slightly more frequently (tried to do this but it stopped stamping for some reason)
- use random polygons as stamp rather than Scratch costume. ","- Click the flag to start (restart or reload page if microphone not working)
- Be noisy and see what patterns you can make (stamps every half second). I find blowing into your microphone works great.  ",15872912,https://cdn2.scratch.mit.edu/get_image/project/236866115_480x360.png,2018-07-19T16:51:47.000Z,2018-07-19T17:29:16.000Z,2018-07-19T17:25:37.000Z,4,2,1,0,0,,
236374419,Oh Happy Day! (Get Happy remix),"The Day 7 project from @Learn2Teach2018 has so many carefully made steps in it to simulate handwriting, and I've been itching for a chance to remix it so that work can shine in more projects.

I mostly got stuck with the microphone permissions on my laptop, but also with timing all these events, and used the Wiki and the 'help' option in the Scratch editor to re-learn how to use the 'broadcast () and wait' block.","Green Flag and then make some noise!

Make sure your microphone is on and is allowed to listen

If you don't have a working mic, click the grey button",27306974,https://cdn2.scratch.mit.edu/get_image/project/236374419_480x360.png,2018-07-14T03:45:09.000Z,2018-07-20T02:37:09.000Z,2018-07-19T17:27:28.000Z,24,5,0,0,0,236184388,236184388
236869931,Loud Maze!,"I don't like using microphones in games and demos, mainly because my desktop computer doesn't have an integrated mic. Today I'm parrot sitting at my parents' home so I brought with me an old laptop.
I have already a kaleido that changes with voice, but I think that the G.U. challenges me also in being creative.

Fun fact: the bell is a tribute to Hungry Horace!","LEFT/RIGHT control the ball, the loudness change the walls!",12148328,https://cdn2.scratch.mit.edu/get_image/project/236869931_480x360.png,2018-07-19T17:34:58.000Z,2018-07-19T17:50:24.000Z,2018-07-19T17:50:24.000Z,8,3,1,0,0,,
236866488,Sound Magic,"Unstuck Challenge 15: Create a project that shows different backgrounds depending on how loud the room is. 

I used Beethoven's Symphony No.5 in C minor  & Alexander Hamilton to test the project. You can also adjust the volume on your computer to change the loudness level.

https://www.youtube.com/watch?v=FqvLfMigm3I
https://www.youtube.com/watch?v=VhinPd5RRJw&index=1&list=RDVhinPd5RRJw",Click on the green flag to start.,25332755,https://cdn2.scratch.mit.edu/get_image/project/236866488_480x360.png,2018-07-19T16:55:45.000Z,2018-07-19T18:04:18.000Z,2018-07-19T17:45:40.000Z,7,3,0,0,0,,
236870992,Getting Unstuck: Day 15. Color the volume.,A simple project that could be an amazing tool to control the volume in classroom in playful way. Children can see the volume trough the colors on a screen and then control it.,Click on the green flag.,18190669,https://cdn2.scratch.mit.edu/get_image/project/236870992_480x360.png,2018-07-19T17:46:48.000Z,2018-07-30T22:25:24.000Z,2018-07-19T18:05:59.000Z,16,7,0,0,0,,
236841357,workshop tool - noise level,"Getting Unstuck: Day 15
https://gettingunstuck.gse.harvard.edu/
Create a project that shows different backgrounds depending on how loud the room is. 

ToDo/Remix idea: add a loudness graph

Thanks to PixLoger for the CC0 smileys!
https://pixabay.com/en/photos/?q=user%3APixLoger+smiley
","A noise meter that can be displayed during a scratch workshop, so that the kids can easily see when the room is too noisy.
(Apparently, some teachers are using an electronic version of this in class, shaped like a traffic light)

Press the green flag, allow access to the microphone access, and then make some noise :)
Use the space key to display the settings:
- sensitivity adjusts the noise thresholds, lower sensitivity means that more noise is needed to make the yellow/red smileys appear.
- persistence is how long the yellow/red smileys stay after the noise has gone down again.",34248043,https://cdn2.scratch.mit.edu/get_image/project/236841357_480x360.png,2018-07-19T12:19:55.000Z,2018-07-19T20:12:22.000Z,2018-07-19T18:08:38.000Z,12,3,0,0,0,,
236840824,What's That Racket? GU_Day15,"Today, I began by reading articles about decibels. I am playing with testing my voice. When my loudness variable is = 0.1 and I whisper, that level of loudness is not be sensed until my distance from the screen is only a few inches. I want to know if sounds that are played in Scratch can be detected. I am testing ""meow"". Yes, but, the results for calibration are not consistent. I settle on a rather straight-forward project that allows the user to experiment with the controls. 
Credits:
https://www.thecut.com/2016/05/what-it-s-like-to-be-unable-to-bear-the-sound-of-someone-eating.html

","Click on the green flag. Then adjust the slider controls when they appear. You may use the sounds that the sprites make, or sounds in your environment to explore!

***Oops, I just realized that in my wonderings and explorations, I missed the part of today's challenge about signaling background changes. ",24741621,https://cdn2.scratch.mit.edu/get_image/project/236840824_480x360.png,2018-07-19T12:11:24.000Z,2018-07-19T20:39:28.000Z,2018-07-19T18:43:12.000Z,6,3,1,0,0,,
236848583,Getting Unstuck Day 15,Getting Unstuck Day 15,Clicca sulla bandierina verde,15572972,https://cdn2.scratch.mit.edu/get_image/project/236848583_480x360.png,2018-07-19T13:44:06.000Z,2018-07-20T07:02:05.000Z,2018-07-19T18:50:30.000Z,7,2,0,0,0,,
236872281,Day 15 - Keep It Down!,"music - https://www.yourclassical.org/story/2016/11/25/daily-download-johann-sebastian-bach-sheep-may-safely-graze
Image - https://commons.wikimedia.org/wiki/Category:Symphony_orchestras#/media/File:OSESP_Sala_Sao_Paulo_05042013.jpg 

inspired by @mizzpeters library project today","Click the Green Flag
See what happens if you are a noisy audience member!
You will have to make noise at a range of levels for full effect!

",18341966,https://cdn2.scratch.mit.edu/get_image/project/236872281_480x360.png,2018-07-19T18:01:14.000Z,2018-07-19T19:04:00.000Z,2018-07-19T19:04:00.000Z,22,11,6,0,0,,
236869104,Getting Unstuck Day 15 - Use LOUDNESS to go places,This one took some time to figure out the right loudness level to act as a trigger. Thanks to @MsNykorchuk5. Her code helped me figure it all out.,Follow Scratch's prompts.,18558561,https://cdn2.scratch.mit.edu/get_image/project/236869104_480x360.png,2018-07-19T17:25:21.000Z,2018-07-20T04:13:51.000Z,2018-07-19T19:29:19.000Z,4,1,0,0,0,,
236874556,Scratch Dreaming - Getting Unstuck Day 15,"The bed is from stickpng
First, it was weird cutting off Scratch's head to get started!
Again, another block I haven't used before. This 21 days is chock full of new stuff. 
It is really fun realizing the ways all the blocks can fit into each other to make something interesting happen.
This wasn't super hard to make, but I did have to mess around because I wasn't sure how loud ""loud"" was while making something. I think it turned out ok though! I can't wait to see the studio today.","Click on the green flag to get started. If you are too loud, Scratch might start dreaming!",22706156,https://cdn2.scratch.mit.edu/get_image/project/236874556_480x360.png,2018-07-19T18:24:46.000Z,2018-07-19T19:34:04.000Z,2018-07-19T19:27:15.000Z,6,1,0,0,0,,
236854673,Getting Unstuck: Day 15,"This is my project for Day 15 of the Getting Unstuck programming challenge. The result is satisfactory considering the number of blocks I used. P.S.: I love the clone block!

Challenge archive:
https://us18.campaign-archive.com/home/?u=5dd4d8b32f719a30cbde507c6&id=cc0b423621
","Create a project that shows different backgrounds depending on how loud the room is.

Please click on the green flag and enable your microphone to see the result of the animation.",34314391,https://cdn2.scratch.mit.edu/get_image/project/236854673_480x360.png,2018-07-19T14:49:58.000Z,2018-07-19T19:35:28.000Z,2018-07-19T19:29:20.000Z,6,2,0,0,0,,
236874979,Connect the dots: Getting Unstuck Day 15 Loudness,"Getting Unstuck Day 15

Oops... misread the brief... my background doesn't change when the loudness hits a certain level, but my sprite reacts to loudness in a continuously variable manner, up to a certain limit, whereupon it reacts quite strongly!
","You can use the up and down keys to change the sensitivity of the microphone.

Also, it seems like everyone's microphone is different, so you can easily change the limit for the ""strong reaction"" on the screen or with right and left arrows.",3485356,https://cdn2.scratch.mit.edu/get_image/project/236874979_480x360.png,2018-07-19T18:29:55.000Z,2018-07-19T20:11:47.000Z,2018-07-19T19:44:58.000Z,8,2,0,0,0,,
236881564,unstuck15,,the cat takes a closer look to the cloud and the stars but keeps falling after a while.,1072279,https://cdn2.scratch.mit.edu/get_image/project/236881564_480x360.png,2018-07-19T19:57:00.000Z,2018-07-19T20:05:20.000Z,2018-07-19T19:57:52.000Z,5,1,0,0,0,,
236868758,Sound rainbow,Super short program with one really tricky bit - I had to use a join block in order to cast an number to a string for selecting the background. I had incorrectly assumed that the type would be coerced automatically.,Get loud! then get quiet!,1092342,https://cdn2.scratch.mit.edu/get_image/project/236868758_480x360.png,2018-07-19T17:21:50.000Z,2018-07-19T20:06:02.000Z,2018-07-19T18:37:03.000Z,4,1,0,0,0,,
236883057,Day 15-Loudness Test Pattern,"Day 15-Create a project that shows different backgrounds depending on how loud the room is. 

This was my first time using the loudness input and I love it! Just created a simple test pattern that changes color, but kids would have so much fun thinking of silly ways to use this.

The block of color automatically gets smaller if it's quiet, but changes size according to the loudness. I multiplied the loudness to make the size change more quickly.","Click the green flag
Make sure to enable the video/audio
Watch the pattern change and block change according to the level of noise.",16509596,https://cdn2.scratch.mit.edu/get_image/project/236883057_480x360.png,2018-07-19T20:19:02.000Z,2018-07-19T23:42:34.000Z,2018-07-19T20:25:27.000Z,11,2,0,0,0,,
236874337,15 giorno,,Premere bandierina e in sequenza tasto a e b,28304428,https://cdn2.scratch.mit.edu/get_image/project/236874337_480x360.png,2018-07-19T18:22:34.000Z,2018-07-19T19:04:41.000Z,2018-07-19T19:03:44.000Z,7,1,0,0,0,,
236883736,Getting Unstuck Day15,,,17809789,https://cdn2.scratch.mit.edu/get_image/project/236883736_480x360.png,2018-07-19T20:29:14.000Z,2018-07-19T20:35:51.000Z,2018-07-19T20:35:51.000Z,5,1,0,0,0,,
236879824,G.U. Day 15 : EFFETTI SONORI e COLORI,"Ho dato un'occhiata alle Cards ""Creare Musica"".","Clicca sulla bandierina verde.
Non ho seguito proprio le indicazioni della giornata, perché ho una certa diffidenza nell'uso del microfono (quando appare la finestra con quell'occhio … mi inquieta … ah ah ah ).",13746945,https://cdn2.scratch.mit.edu/get_image/project/236879824_480x360.png,2018-07-19T19:31:09.000Z,2018-07-19T20:41:59.000Z,2018-07-19T20:37:00.000Z,6,1,0,0,0,,
