id,title,description,instructions,author/id,image,history/created,history/modified,history/shared,stats/views,stats/loves,stats/favorites,stats/comments,stats/remixes,remix/parent,remix/root,,description (full),instruction (full),description (blank),instruction (blank)
237113181,EC Maker Game,"This is a sketch for a ""maker game"" I drew two years ago as part of a ""maker games"" project made possible by Tufts CEEO Innovation Fund. Two of us later produced a very different game but I've always wanted to develop this sketch for early childhood students. 

For day 19 of GettingUnstuck, in which the theme is cloning, I'm sharing the sketch and inviting others to remix (i.e., ""clone"") it and develop their own games. Feel free to use, remix, and riff on this backdrop in any context within Scratch (if you use this backdrop please credit me for the drawing). I'm going to be using this as the basis for some game design prototyping in a summer camp class this upcoming week.

The features of the board are listed below with corresponding iterative maker concepts:

school (where players start)
park (for play, rest, passion projects)
design & co (test and (re)design, outsource design)
patent office (protect IP)
general store (obtain new materials)
junkyard (obtain free materials, leftovers etc)
skate park (hack, tinker)
maker bank (obtain funds for new materials*)
movie theater (develop and share documentation/narrative)
public library (research)
museum of makings (exhibit works)
train station [lower left corner] (pitch/present)

This drawing was loosely based on my hometown. At my game design summer camp week we'll be drawing maps as a starting point for some game backdrops as well.

*in some versions of our games players received tokens periodically which could be used to purchase materials. I like to use narrative as currency: players have to tell a story about their progress in order to obtain new building materials.
",Please Remix! . . . and develop virtual board games to support iterative maker-centered activities.,33815227,https://cdn2.scratch.mit.edu/get_image/project/237113181_480x360.png,2018-07-23T03:41:42.000Z,2018-07-23T16:28:46.000Z,2018-07-23T11:59:13.000Z,19,2,0,0,0,,,,,,,
237137593,Getting Unstuck #19,"I played with fireworks on day 6 https://scratch.mit.edu/projects/236008448/ and thought about using clones then. I looked at the Scratch wiki for inspiration this evening and it mentioned fireworks, so I had another go at it, this time with clones.
I'm happy with this, but if I were to do this again, or if I had more time I'd really want to master gravity, which is a big ask for someone who struggles with long division. 
I got the sound effects from https://freesound.org/s/142019/

V2 I added very simple gravity and some ghost effect to the clones so that they fade out as they fall. I'm pleased with it, and thanks to @alirb for pointing me in the direction of @HSSLab and @Mittensbrother 

",Just press the green flag. Use the slider to change the number of sparks.,141519,https://cdn2.scratch.mit.edu/get_image/project/237137593_480x360.png,2018-07-23T11:09:27.000Z,2018-07-24T05:24:18.000Z,2018-07-23T12:22:42.000Z,12,7,1,0,0,,,,,,,
237139153,Bowtie Launcher,I first learned about clones years ago when I was coding a Flash 2.0 game and wanted to launch some projectiles. It remains my favorite thing to use a cloned sprite for.,"Click to launch a bowtie.

How much Oomph are you feeling today?",27306974,https://cdn2.scratch.mit.edu/get_image/project/237139153_480x360.png,2018-07-23T11:41:38.000Z,2018-07-24T01:08:11.000Z,2018-07-23T12:30:55.000Z,26,15,5,0,0,,,,,,,
237140970,Getting Unstuck Day 19,Took the advice today to heart... this project evolved over 10 minutes. There are no comments and nothing is optimised or polished but it's quite fun. Runs out of clones after about 9 generations.,"Getting Unstuck Day 19

Create a project that uses the cloning features of Scratch. For example, you could make a project that represents a natural or human-made phenomenon.

Click the green flag and watch the cells divide.",2314547,https://cdn2.scratch.mit.edu/get_image/project/237140970_480x360.png,2018-07-23T12:16:56.000Z,2018-07-23T12:36:29.000Z,2018-07-23T12:36:29.000Z,19,6,1,0,0,,,,,,,
237106670,Critical Hit Revisited (Unstuck 19) ,"I couldn't let my #18 project go without another iteration! So...

After some research on the ""stop:all"" block - it looks like it works only for scripts that are started by the green flag - I decided to add a sword sprite and rethink some of the interactions. 

For today's prompt, it seemed appropriate to add some (cloned) loot drops. There are still a few ""features"" that I need to fix, but I'm happy with this so far!",Attack the Beholder with your sword for 1d4 damage or 2d8 on a critical hit (20). ,27690149,https://cdn2.scratch.mit.edu/get_image/project/237106670_480x360.png,2018-07-23T02:00:49.000Z,2018-07-24T02:32:55.000Z,2018-07-23T12:50:28.000Z,7,3,0,0,0,,,,,,,
237142159,Day 19 of Getting Unstuck,,Clicca la bandierina verde e.... Buon compleanno,10086796,https://cdn2.scratch.mit.edu/get_image/project/237142159_480x360.png,2018-07-23T12:38:14.000Z,2018-07-23T12:56:38.000Z,2018-07-23T12:56:11.000Z,15,6,0,0,0,,,,,,,
237143180,_clone copy,,"solo per usare liste/array e cloni
",443100,https://cdn2.scratch.mit.edu/get_image/project/237143180_480x360.png,2018-07-23T12:54:49.000Z,2018-07-23T13:00:23.000Z,2018-07-23T13:00:23.000Z,18,2,0,0,0,,,,,,,
135999227,3D Illusion,"Getting Unstuck: Day 19
3D simulation using clones of triangles",,2143382,https://cdn2.scratch.mit.edu/get_image/project/135999227_480x360.png,2016-12-12T17:55:56.000Z,2018-07-23T13:03:36.000Z,2018-07-23T13:03:36.000Z,25,11,6,0,0,,,,,,,
237141067,getting unstucked day19,"I' not sure i've understand the potentialities of cloning
Non credo di aver compreso appieno le potenzialità del clonare...","Just click on the green flag
click sulla bandie",25103547,https://cdn2.scratch.mit.edu/get_image/project/237141067_480x360.png,2018-07-23T12:18:49.000Z,2018-07-23T12:58:22.000Z,2018-07-23T12:58:22.000Z,13,2,0,0,0,,,,,,,
237141769,Getting Unstuck: Day 19,"I have not played with the clone command much. I am going to come back and learn more about this command. I added elements of other projects - random, repeat, etc.  I have it set to repeat 30, so it stops after displaying 90 designs.

",Press the green flag to see the design.,17807175,https://cdn2.scratch.mit.edu/get_image/project/237141769_480x360.png,2018-07-23T12:31:09.000Z,2018-07-23T13:18:11.000Z,2018-07-23T13:18:11.000Z,8,2,0,0,0,,,,,,,
237142800,Random cloning,"Just a simple cloning project with three random costumes.
Done by following the Help notes that come with the blocks.","Click green flag to start.

Getting unstuck # Day 19

Press space to create a clone. You have to click green flag to see a different costume (random).",158902,https://cdn2.scratch.mit.edu/get_image/project/237142800_480x360.png,2018-07-23T12:49:14.000Z,2018-07-23T13:31:27.000Z,2018-07-23T13:10:58.000Z,15,3,0,0,0,,,,,,,
237137887,Apple finder,"I used 224 clones, something with this cloning is wrong - some scripts bad working (if-then-else operation, timer)
Soundtrack - Traditional Chinese Music ""Weather""","Find the apple by clicking on the hexagons.
The color of the hexagon after clicking depends on the distance to the hidden apple.
Space bar - start the game.
""p"" key - pause on/off
The more blue is - the closer to an apple",139209,https://cdn2.scratch.mit.edu/get_image/project/237137887_480x360.png,2018-07-23T11:15:13.000Z,2018-07-23T14:52:49.000Z,2018-07-23T13:39:59.000Z,17,10,2,0,0,,,,,,,
237127815,Dancing with stars,"Very simple project: some evening ago I went to see a classic ballet outdoors, suggestive!
I try to propose the magic of the show.",Simply click on the green flag.,11312120,https://cdn2.scratch.mit.edu/get_image/project/237127815_480x360.png,2018-07-23T08:06:44.000Z,2018-07-23T21:55:25.000Z,2018-07-23T13:29:50.000Z,13,5,0,0,0,,,,,,,
142383114,Asteroidal 6 (GetUnstuck#19),"I did borrow ideas and bits of code from others but I actually made this ages ago and I've forgotten who they were. I'll make an effort to find out someday soon and will credit accordingly. Apart from the asteroids, all other so-called 'artwork' is my own.

The ship does have a certain degree of inertia (ie it should 'coast' after you take your finger off the 'thrust') but it needs tweaking. 

To add (someday!):
Asteroids should break apart into smaller frocks when hit, creating harder-to-hit targets.
Increasing levels of difficulty
Better ship design! ","Work-in-progress inspired by ASTEROIDS. Created this to experiment with clones, firing lasers/bullets, and the play/pause function. I was also curious about making things re-appear on the opposite side of the screen (as in 'proper' ASTEROIDS).

Cursor/arrow left/right to rotate, up arrow to move/fire thruster. x fires 'retro' rockets (handy because there's no maximum speed!), space fires laser.",3094436,https://cdn2.scratch.mit.edu/get_image/project/142383114_480x360.png,2017-01-28T20:54:40.000Z,2018-07-23T13:45:45.000Z,2017-02-16T11:35:17.000Z,8,4,0,0,0,,,,,,,
237146579,Snowflakes,"I got help from Snowflake Simulator from the book Coding Projects in Scratch: A step-by-step visual guide to coding your own animations, games, simulations and more! by Jon Woodcock @RoboSquid.

This was a good starting off point for me. I need to work on and improve my understanding and use of more complex variables and conditions.  This has also been a good way for me to work on these challenges while exploring resources that I just received for use in my classroom next year.","Click Green Flag to begin.

Click anywhere on the background to create random snowflakes.

Click Space Bar to clear.",1196430,https://cdn2.scratch.mit.edu/get_image/project/237146579_480x360.png,2018-07-23T13:38:54.000Z,2018-07-25T16:45:47.000Z,2018-07-23T14:06:14.000Z,11,6,2,0,0,,,,,,,
237146315,day 19,first of all i want to build a wall then when i was moving the blocks then i change the idea to this result.,"press green flag, and enjoy !",34188789,https://cdn2.scratch.mit.edu/get_image/project/237146315_480x360.png,2018-07-23T13:35:59.000Z,2018-07-23T14:17:47.000Z,2018-07-23T14:13:17.000Z,6,0,0,0,0,,,,,,,
237149337,Getting Unstuck: Day 19,I've run across the cloning max before so this will only go up to 32 or 33,,24912473,https://cdn2.scratch.mit.edu/get_image/project/237149337_480x360.png,2018-07-23T14:08:40.000Z,2018-07-23T14:32:03.000Z,2018-07-23T14:31:23.000Z,9,2,0,0,0,,,,,,,
237134267,Getting Unstuck Day 19,"

Book: Impare a programmare di Boscaini","Click the green flag.



How to change color in the wake that goes down?
I could not do it
",13275782,https://cdn2.scratch.mit.edu/get_image/project/237134267_480x360.png,2018-07-23T10:02:18.000Z,2018-07-25T08:53:50.000Z,2018-07-23T14:31:05.000Z,14,4,0,0,0,,,,,,,
237146254,Getting Unstuck Challenge 19 - Trivia,"This project is all cloning. I thought of using the import/export csv or txt from the other day. Each category has 6 questions, so the list works as such. 1-6 is category 1, etc. 

Create your csv or txt, import your file into the questions,answers list and project this on the wall as a review in class or just for fun. 

Just added a great idea from @rbotero, to add an option for images to be shown with the question. Will comment more inside the project.

Can add final jeopardy if interested. Thinking of ideas to be used in a classroom setting as reviews etc. Even thinking of adding a Raspberry Pi and some buttons to ""buzz in"" . 

","Click on the question block to reveal the question. 
Press space to show the answer
Press space again to return to the game board
(will add text engine for spelling categories, for now you'll have to go to the paint editor, however, I made them vector so you can click on the text tool and just edit the existing text)

(few tiny issues with my text engine near the right margin, will fix by adding hyphens when I get a chance)

Each clone has an id, and a state if is clickable or not. When you create a ""for this sprite only"" variable each clone will keep their own copy of that variable. Each question block has ""can select local"" variable which is set to 1. As you click each block it sets their own copy to 0, at which point they can no longer be chosen. ",3158946,https://cdn2.scratch.mit.edu/get_image/project/237146254_480x360.png,2018-07-23T13:35:15.000Z,2018-07-23T19:08:45.000Z,2018-07-23T14:52:44.000Z,26,9,1,0,0,,,,,,,
237156018,Day 19 psychedelic snowflakes,"I think there is good potential for working with clones on fun projects like creating a scene or planting flowers.
I liked using cloning with the save goldie project.

","Working with clones today.  
After yesterday I throught that I'd keep it simple and go for artistic fun.
press the green flag and start the snowflake spinning.  
Spacebar - creates a clone
C will clear the canvas.

Have fun!",24864870,https://cdn2.scratch.mit.edu/get_image/project/237156018_480x360.png,2018-07-23T14:55:32.000Z,2018-07-23T15:20:42.000Z,2018-07-23T15:17:11.000Z,8,3,0,0,0,,,,,,,
236681045,Elastic wave,"Getting Unstuck - day 19
by Massimo Marletta

In this project I use clone function to produce a series of particle that vibrates with a slight time shift, forming a mechanical wave.
Each clone have private variables that regulates its oscillation.
","
*** How a mechanical wave is formed? ***

Imagine a single particle which start moving up and down with harmonic motion at constant frequency and amplitude. 

The energy of the particle is transferred to the particle next to it with a slight delay, depending on the characteristics of the medium (the distance between the particles divided by the time delay equals the velocity of waves in that medium).

Therefore the second particle starts its harmonic motion at a different time but with the same frequency and amplitude of the first particle.
The motion is then transferred to the third particle and so one.
That's how an elastic wave is created!

Do you see some particle moving horizontally?
Actually they are just keep oscillating up and down...

",4804940,https://cdn2.scratch.mit.edu/get_image/project/236681045_480x360.png,2018-07-17T21:17:55.000Z,2018-07-23T15:27:45.000Z,2018-07-18T10:18:06.000Z,27,5,3,0,0,,,,,,,
237141092,Getting Unstuck: Day 19,"Grazie a @Mittensbrother per avermi ispirata sull'animazione dell'immagine.
Grazie a @rbotero per avermi insegnato come eliminare i cloni!!!
Grazie a @PinkyPepper!!!
Thanks to @Mittensbrother for inspiring me on the animation of the image.
Thanks to @rbotero for teaching me how to eliminate clones!!!
Thanks to @PinkyPepper!!!

Credits:
tutorial - https://csfirst.withgoogle.com/c/cs-first/it/programmare-la-moda/chi-guarda-le-vetrine/clonare-lo-sprite-volante.html
images - https://www.flaticon.com - https://www.vecteezy.com
music - https://www.youtube.com/audiolibrary/music","Clicca sulla bandierina verde e segui le istruzioni.
Click the green flag and follow the instructions.",19789360,https://cdn2.scratch.mit.edu/get_image/project/237141092_480x360.png,2018-07-23T12:19:09.000Z,2018-07-23T21:06:58.000Z,2018-07-23T15:35:51.000Z,38,20,6,0,0,,,,,,,
237156366,Pop the Balloons Remix Unstuck #19,This is a remix of my project from Day #13. I added music and tweaked the code to make it more efficient. ,"Click the green flag to begin. Move the mouse close to, but not over, the blue balloon. Pop balloons by moving the mouse over them. Move the mouse over the original blue balloon to end the game.",124311,https://cdn2.scratch.mit.edu/get_image/project/237156366_480x360.png,2018-07-23T14:57:26.000Z,2018-07-23T15:53:58.000Z,2018-07-23T15:53:17.000Z,8,4,0,0,0,,,,,,,
237163629,Day 19 Getting Unstuck,This is a fun little project to do with kids on cloning.,"Day 19 Getting Unstuck

Click on green flag, but need to click to create snowflakes",588430,https://cdn2.scratch.mit.edu/get_image/project/237163629_480x360.png,2018-07-23T15:59:33.000Z,2018-07-23T16:04:15.000Z,2018-07-23T16:00:42.000Z,6,1,0,0,0,,,,,,,
237152436,Getting Unstuck Day 19,Getting Unstuck Day 19,Clicca sulla bandierina verde,15572972,https://cdn2.scratch.mit.edu/get_image/project/237152436_480x360.png,2018-07-23T14:31:04.000Z,2018-07-24T09:11:25.000Z,2018-07-23T16:03:16.000Z,12,2,0,0,0,,,,,,,
237149665,Day 19: You Are My Sunshine,"My first attempt at using the cloning function . . .
My grand plan was to have sunflowers with a greater y-value to appear smaller to give the illusion of distance.  Also wanted randomized left/right facings.  Earlier drafts had various sized sunflowers appearing all over the bottom half of the background in different directions.  Current version has large flowers.  
Sunflowers were popping up very quickly, so I added more wait time.  Now it sometimes takes a while for flowers to start ""stamping"". 
Will definitely go back to de-bug and refine this project, and to experiment with other methods of cloning.
Sunflower was created for a sketchnoting challenge earlier this year.
Background is from Day 6 challenge (Old MacDonald).
Will probably add some feature to the blue sky for interest. 
Imagine a ukulele version of ""You Are My Sunshine"" playing in the background :)
That's enough for today :)","Create a project that uses the cloning features of Scratch. 
Press the green flag to begin.",18337230,https://cdn2.scratch.mit.edu/get_image/project/237149665_480x360.png,2018-07-23T14:12:14.000Z,2018-07-23T16:10:32.000Z,2018-07-23T15:59:58.000Z,22,5,0,0,0,,,,,,,
237165834,Unstuck 19 Clone Rabbits,"At first I wanted to simulate a bunch of rabbits hopping around randomly in different directions, starting from the mouse click position. 
It took me some time to figure out how to get nothing to display if the sky is clicked.
Due to time constraints I simplified it to the rabbits running in the same direction. If I had more time I would like to:
-have the rabbits run either left or right
-have the rabbits run in ""bounding leaps"" using gravity and varying heights
","Create a project that uses the cloning features of Scratch to represent a natural or human-made phenomenon. For example, you could represent a flock of birds or a fireworks celebration.

The rabbit will give you instructions ;-)
",19123745,https://cdn2.scratch.mit.edu/get_image/project/237165834_480x360.png,2018-07-23T16:28:00.000Z,2018-07-23T17:18:08.000Z,2018-07-23T16:33:25.000Z,18,12,3,0,0,,,,,,,
237137770,Getting Unstuck: Day 19,"This is my project for Day 19 of the Getting Unstuck programming challenge. I had fun trying to create the wake effect. If I had more time I would try to recreate the snake game. I think I created the base for the famous snake game. By changing the number of clones over time according to a certain condition, it is possible to recreate the same effect that you have in the original game. The idea seems interesting to me and I think I'll work on it!

Challenge archive:
https://us18.campaign-archive.com/home/?u=5dd4d8b32f719a30cbde507c6&id=cc0b423621","Create a project that uses the cloning features of Scratch. For example, you could make a project that represents a natural or human-made phenomenon.

Use the arrow keys to move the heart.",34314391,https://cdn2.scratch.mit.edu/get_image/project/237137770_480x360.png,2018-07-23T11:13:04.000Z,2018-07-23T17:20:39.000Z,2018-07-23T17:16:08.000Z,5,2,0,0,0,,,,,,,
237168954,Unstuck-19,"If I would have more time I would like to stop it at some point, to make it sunny again!",,13846307,https://cdn2.scratch.mit.edu/get_image/project/237168954_480x360.png,2018-07-23T17:05:00.000Z,2018-07-23T17:23:42.000Z,2018-07-23T17:22:38.000Z,8,4,1,0,0,,,,,,,
237173044,Getting Unstuck day 19,remake and improvement of something I made a while back.,"green flag to start
arrow keys to move",17767933,https://cdn2.scratch.mit.edu/get_image/project/237173044_480x360.png,2018-07-23T17:47:43.000Z,2018-07-23T17:49:09.000Z,2018-07-23T17:49:09.000Z,7,2,1,0,0,,,,,,,
237158173,Unstuck Day 19,Thanks to <<https://scratch.mit.edu/projects/237141067/>>for coding hints from <<https://scratch.mit.edu/users/annag79/>> on how to get started cloning. ,Click on the green flag and watch what happens!,14232182,https://cdn2.scratch.mit.edu/get_image/project/237158173_480x360.png,2018-07-23T15:10:50.000Z,2018-07-23T17:50:41.000Z,2018-07-23T17:49:52.000Z,12,4,1,0,0,,,,,,,
237173643,Day 19,"Actually on a road trip right now and slinging together day 18 & 19 offline in the car and posting at Starbucks stops! I am missing soundtracks, sound effects, and being able to use sprites I didn't attempt drawing rattling along over our crumbling infrastructure!",Click green flag,18341966,https://cdn2.scratch.mit.edu/get_image/project/237173643_480x360.png,2018-07-23T17:53:41.000Z,2018-07-23T17:57:49.000Z,2018-07-23T17:54:04.000Z,4,2,0,0,0,,,,,,,
237162339,Water balloon game (Getting Unstuck Day 19) ,"Okay, today I didn't really have a good idea. I got stuck on the water drops. Only one clone kept appearing instead of five. After having dinner I found a solution. Not my best game.

If I had more time, I think I would try to make another game...

This is an old game also using invisable clones and is more fun to play in my opinion: https://scratch.mit.edu/projects/48052388/","Pop the water balloons with the arrow that follows the mouse. But there is a trick: the arrow can only move on the right side of the screen (behind the orange lines). And the balloons are invisible overthere, but they are still there. And when you click on them, water drops will fall down. You can pop twenty balloons. What's your best score?

This made for Getting Unstuck Day 19. The challenge of today:
Create a project that uses the cloning features of Scratch to represent a natural or human-made phenomenon.",11833500,https://cdn2.scratch.mit.edu/get_image/project/237162339_480x360.png,2018-07-23T15:44:55.000Z,2018-07-23T20:14:14.000Z,2018-07-23T18:17:51.000Z,20,4,2,0,0,,,,,,,
237146861,Getting Unstuck #19: Fishing and cloning,"Scratch project was originally created as part of the WWF educational program ""Healthy children, healthy planet"" with the aim to raise awareness on responsible fishing. Due to ""Getting Unstuck"" activity #19 the project was modified and clones replaced 23 sprites! I believe this was an improvement to the project, and I am very glad I had the chance to practice with clones! 

Day #18 Challenge: Create a project that uses the cloning features of Scratch. For example, you could make a project that represents a natural or human-made phenomenon.",Press the green flag!,1202362,https://cdn2.scratch.mit.edu/get_image/project/237146861_480x360.png,2018-07-23T13:42:09.000Z,2018-07-23T18:56:14.000Z,2018-07-23T18:46:16.000Z,5,3,0,0,0,,,,,,,
237162088,Getting Unstuck: Day 19 — Wall Writer,"Reflect

I've been wanting to design a system for generating dynamic text from a string in Scratch for awhile. This seemed like the perfect opportunity to try this out.

What I like about this project is that the dynamic text blocks can be imported into other projects and can be easily modified. This example uses clones, but it could be modified to use stamps. Since each letter is a sprite, they can be animated in real-time after being being created. Lots of possibilities.
","Welcome to Wall Writer!

- Tell Scratch Cat what you want written on the walls.
- Use the sliders to control the size and spacing of the letters.",26264460,https://cdn2.scratch.mit.edu/get_image/project/237162088_480x360.png,2018-07-23T15:41:48.000Z,2018-07-23T20:03:55.000Z,2018-07-23T19:05:13.000Z,7,4,2,0,0,,,,,,,
237159817,Fruit Artillery,"Explosion by Naveenan on Pixabay https://pixabay.com/en/comic-blast-blast-effect-2340467/

Obviously this is a Fruit Ninja CLONE.

I read too late ""human or natural phenomenon"". Ok skeet shooting with fruit is not such a thing (for now). I was so excited about clones that I forgot to read the entire sentence :(

Let's see it as a ""fireworks celebration"" :P",Aim with mouse. Try to shoot the fruits and collect gifts (they have to be over your platform when you shoot) while avoiding hitting bombs that will provoke an untimely game over!,12148328,https://cdn2.scratch.mit.edu/get_image/project/237159817_480x360.png,2018-07-23T15:22:38.000Z,2018-07-23T19:35:13.000Z,2018-07-23T18:46:26.000Z,9,6,0,0,0,,,,,,,
237179652,Getting Unstuck 19,"For this project I recreated a scene from one of my favorite movies (and books). 

I used clones for the elves, cutting the costumes out of the original image with the background removal tool. The image wasn't great, so the elves still had a bit of background around them and I couldn't get it as neat as I wanted. I decided to use the select and duplicate tool on the background to get rid of the remaining elves so it wouldn't look weird when the moving elves passed in front of them. It still looks weird, but hopefully less weird.

Image from http://www.syfy.com/syfywire/5-directions-amazon%E2%80%99s-lord-of-the-rings-tv-series-could-head
Sound from Ambient Mixer",Click the green flag.,18044195,https://cdn2.scratch.mit.edu/get_image/project/237179652_480x360.png,2018-07-23T18:57:05.000Z,2018-07-23T19:24:55.000Z,2018-07-23T19:00:12.000Z,10,6,1,0,0,,,,,,,
205567211,Unstuck Day 19 Rushing,,"Click the Green Flag and watch it snow.  

Todays challenge was ""Create a project that uses the cloning features of Scratch. For example, you could make a project that represents a natural or human-made phenomenon.""

Let it snow!  ",7525698,https://cdn2.scratch.mit.edu/get_image/project/205567211_480x360.png,2018-02-22T14:45:09.000Z,2018-07-23T19:25:26.000Z,2018-02-25T21:39:45.000Z,8,3,0,0,0,,,,,,,
